CD_MUNICIPIO,NR_ZONA,DS_GRAU_ESCOLARIDADE,QT_ELEITORES_PERFIL,NM_PARTIDO,NM_MUNICIPIO,QT_TOTAL_VOTOS
88730,130,ENSINO FUNDAMENTAL INCOMPLETO,8321,Partido Trabalhista Brasileiro,SÃO JOSÉ DO NORTE,76
88730,130,ENSINO FUNDAMENTAL INCOMPLETO,8321,PROGRESSISTAS,SÃO JOSÉ DO NORTE,1599
88730,130,ENSINO FUNDAMENTAL INCOMPLETO,8321,Partido da Social Democracia Brasileira,SÃO JOSÉ DO NORTE,2004
88730,130,ENSINO FUNDAMENTAL INCOMPLETO,8321,Partido Social Liberal,SÃO JOSÉ DO NORTE,9551
88730,130,ENSINO FUNDAMENTAL INCOMPLETO,8321,Partido Socialista Brasileiro,SÃO JOSÉ DO NORTE,1069
88730,130,ENSINO FUNDAMENTAL INCOMPLETO,8321,Partido dos Trabalhadores,SÃO JOSÉ DO NORTE,1827
88730,130,ENSINO FUNDAMENTAL INCOMPLETO,8321,Movimento Democrático Brasileiro,SÃO JOSÉ DO NORTE,1971
88730,130,ENSINO FUNDAMENTAL INCOMPLETO,8321,PROGRESSISTAS,SÃO JOSÉ DO NORTE,1499
88730,130,ENSINO FUNDAMENTAL INCOMPLETO,8321,Democratas,SÃO JOSÉ DO NORTE,302
88730,130,ENSINO FUNDAMENTAL INCOMPLETO,8321,Partido dos Trabalhadores,SÃO JOSÉ DO NORTE,2214
88730,130,ENSINO MÉDIO COMPLETO,3003,Democratas,SÃO JOSÉ DO NORTE,1968
88730,130,ENSINO MÉDIO COMPLETO,3003,Partido Democrático Trabalhista,SÃO JOSÉ DO NORTE,4539
88730,130,ENSINO MÉDIO COMPLETO,3003,Partido Social Liberal,SÃO JOSÉ DO NORTE,2614
88730,130,ENSINO MÉDIO COMPLETO,3003,Partido Trabalhista Brasileiro,SÃO JOSÉ DO NORTE,76
88730,130,ENSINO MÉDIO COMPLETO,3003,PROGRESSISTAS,SÃO JOSÉ DO NORTE,1599
88730,130,ENSINO MÉDIO COMPLETO,3003,Partido da Social Democracia Brasileira,SÃO JOSÉ DO NORTE,2004
88730,130,ENSINO MÉDIO COMPLETO,3003,Partido Social Liberal,SÃO JOSÉ DO NORTE,9551
88730,130,ENSINO MÉDIO COMPLETO,3003,Partido Socialista Brasileiro,SÃO JOSÉ DO NORTE,1069
88730,130,ENSINO MÉDIO COMPLETO,3003,Partido dos Trabalhadores,SÃO JOSÉ DO NORTE,1827
88730,130,ENSINO MÉDIO COMPLETO,3003,Movimento Democrático Brasileiro,SÃO JOSÉ DO NORTE,1971
88730,130,ENSINO MÉDIO COMPLETO,3003,PROGRESSISTAS,SÃO JOSÉ DO NORTE,1499
88730,130,ENSINO MÉDIO COMPLETO,3003,Democratas,SÃO JOSÉ DO NORTE,302
88730,130,ENSINO MÉDIO COMPLETO,3003,Partido dos Trabalhadores,SÃO JOSÉ DO NORTE,2214
88730,130,ENSINO MÉDIO INCOMPLETO,2025,Democratas,SÃO JOSÉ DO NORTE,1968
88730,130,ENSINO MÉDIO INCOMPLETO,2025,Partido Democrático Trabalhista,SÃO JOSÉ DO NORTE,4539
88730,130,ENSINO MÉDIO INCOMPLETO,2025,Partido Social Liberal,SÃO JOSÉ DO NORTE,2614
88730,130,ENSINO MÉDIO INCOMPLETO,2025,Partido Trabalhista Brasileiro,SÃO JOSÉ DO NORTE,76
88730,130,ENSINO MÉDIO INCOMPLETO,2025,PROGRESSISTAS,SÃO JOSÉ DO NORTE,1599
88730,130,ENSINO MÉDIO INCOMPLETO,2025,Partido da Social Democracia Brasileira,SÃO JOSÉ DO NORTE,2004
88730,130,ENSINO MÉDIO INCOMPLETO,2025,Partido Social Liberal,SÃO JOSÉ DO NORTE,9551
88730,130,ENSINO MÉDIO INCOMPLETO,2025,Partido Socialista Brasileiro,SÃO JOSÉ DO NORTE,1069
88730,130,ENSINO MÉDIO INCOMPLETO,2025,Partido dos Trabalhadores,SÃO JOSÉ DO NORTE,1827
88730,130,ENSINO MÉDIO INCOMPLETO,2025,Movimento Democrático Brasileiro,SÃO JOSÉ DO NORTE,1971
88730,130,ENSINO MÉDIO INCOMPLETO,2025,PROGRESSISTAS,SÃO JOSÉ DO NORTE,1499
88730,130,ENSINO MÉDIO INCOMPLETO,2025,Democratas,SÃO JOSÉ DO NORTE,302
88730,130,ENSINO MÉDIO INCOMPLETO,2025,Partido dos Trabalhadores,SÃO JOSÉ DO NORTE,2214
88730,130,LÊ E ESCREVE,1397,Democratas,SÃO JOSÉ DO NORTE,1968
88730,130,LÊ E ESCREVE,1397,Partido Democrático Trabalhista,SÃO JOSÉ DO NORTE,4539
88730,130,LÊ E ESCREVE,1397,Partido Social Liberal,SÃO JOSÉ DO NORTE,2614
88730,130,LÊ E ESCREVE,1397,Partido Trabalhista Brasileiro,SÃO JOSÉ DO NORTE,76
88730,130,LÊ E ESCREVE,1397,PROGRESSISTAS,SÃO JOSÉ DO NORTE,1599
88730,130,LÊ E ESCREVE,1397,Partido da Social Democracia Brasileira,SÃO JOSÉ DO NORTE,2004
88730,130,LÊ E ESCREVE,1397,Partido Social Liberal,SÃO JOSÉ DO NORTE,9551
88730,130,LÊ E ESCREVE,1397,Partido Socialista Brasileiro,SÃO JOSÉ DO NORTE,1069
88730,130,LÊ E ESCREVE,1397,Partido dos Trabalhadores,SÃO JOSÉ DO NORTE,1827
88730,130,LÊ E ESCREVE,1397,Movimento Democrático Brasileiro,SÃO JOSÉ DO NORTE,1971
88730,130,LÊ E ESCREVE,1397,PROGRESSISTAS,SÃO JOSÉ DO NORTE,1499
88730,130,LÊ E ESCREVE,1397,Democratas,SÃO JOSÉ DO NORTE,302
88730,130,LÊ E ESCREVE,1397,Partido dos Trabalhadores,SÃO JOSÉ DO NORTE,2214
88730,130,SUPERIOR COMPLETO,1132,Democratas,SÃO JOSÉ DO NORTE,1968
88730,130,SUPERIOR COMPLETO,1132,Partido Democrático Trabalhista,SÃO JOSÉ DO NORTE,4539
88730,130,SUPERIOR COMPLETO,1132,Partido Social Liberal,SÃO JOSÉ DO NORTE,2614
88730,130,SUPERIOR COMPLETO,1132,Partido Trabalhista Brasileiro,SÃO JOSÉ DO NORTE,76
88730,130,SUPERIOR COMPLETO,1132,PROGRESSISTAS,SÃO JOSÉ DO NORTE,1599
88730,130,SUPERIOR COMPLETO,1132,Partido da Social Democracia Brasileira,SÃO JOSÉ DO NORTE,2004
88730,130,SUPERIOR COMPLETO,1132,Partido Social Liberal,SÃO JOSÉ DO NORTE,9551
88730,130,SUPERIOR COMPLETO,1132,Partido Socialista Brasileiro,SÃO JOSÉ DO NORTE,1069
88730,130,SUPERIOR COMPLETO,1132,Partido dos Trabalhadores,SÃO JOSÉ DO NORTE,1827
88730,130,SUPERIOR COMPLETO,1132,Movimento Democrático Brasileiro,SÃO JOSÉ DO NORTE,1971
88730,130,SUPERIOR COMPLETO,1132,PROGRESSISTAS,SÃO JOSÉ DO NORTE,1499
88730,130,SUPERIOR COMPLETO,1132,Democratas,SÃO JOSÉ DO NORTE,302
88730,130,SUPERIOR COMPLETO,1132,Partido dos Trabalhadores,SÃO JOSÉ DO NORTE,2214
88730,130,SUPERIOR INCOMPLETO,615,Democratas,SÃO JOSÉ DO NORTE,1968
88730,130,SUPERIOR INCOMPLETO,615,Partido Democrático Trabalhista,SÃO JOSÉ DO NORTE,4539
88730,130,SUPERIOR INCOMPLETO,615,Partido Social Liberal,SÃO JOSÉ DO NORTE,2614
88730,130,SUPERIOR INCOMPLETO,615,Partido Trabalhista Brasileiro,SÃO JOSÉ DO NORTE,76
88730,130,SUPERIOR INCOMPLETO,615,PROGRESSISTAS,SÃO JOSÉ DO NORTE,1599
88730,130,SUPERIOR INCOMPLETO,615,Partido da Social Democracia Brasileira,SÃO JOSÉ DO NORTE,2004
88730,130,SUPERIOR INCOMPLETO,615,Partido Social Liberal,SÃO JOSÉ DO NORTE,9551
88730,130,SUPERIOR INCOMPLETO,615,Partido Socialista Brasileiro,SÃO JOSÉ DO NORTE,1069
88730,130,SUPERIOR INCOMPLETO,615,Partido dos Trabalhadores,SÃO JOSÉ DO NORTE,1827
88730,130,SUPERIOR INCOMPLETO,615,Movimento Democrático Brasileiro,SÃO JOSÉ DO NORTE,1971
88730,130,SUPERIOR INCOMPLETO,615,PROGRESSISTAS,SÃO JOSÉ DO NORTE,1499
88730,130,SUPERIOR INCOMPLETO,615,Democratas,SÃO JOSÉ DO NORTE,302
88730,130,SUPERIOR INCOMPLETO,615,Partido dos Trabalhadores,SÃO JOSÉ DO NORTE,2214
88749,100,ANALFABETO,30,PROGRESSISTAS,VILA LÂNGARO,741
88749,100,ANALFABETO,30,Movimento Democrático Brasileiro,VILA LÂNGARO,1187
88749,100,ANALFABETO,30,Movimento Democrático Brasileiro,VILA LÂNGARO,1290
88749,100,ANALFABETO,30,PROGRESSISTAS,VILA LÂNGARO,749
88749,100,ENSINO FUNDAMENTAL COMPLETO,137,PROGRESSISTAS,VILA LÂNGARO,741
88749,100,ENSINO FUNDAMENTAL COMPLETO,137,Movimento Democrático Brasileiro,VILA LÂNGARO,1187
88749,100,ENSINO FUNDAMENTAL COMPLETO,137,Movimento Democrático Brasileiro,VILA LÂNGARO,1290
88749,100,ENSINO FUNDAMENTAL COMPLETO,137,PROGRESSISTAS,VILA LÂNGARO,749
88749,100,ENSINO FUNDAMENTAL INCOMPLETO,909,PROGRESSISTAS,VILA LÂNGARO,741
88749,100,ENSINO FUNDAMENTAL INCOMPLETO,909,Movimento Democrático Brasileiro,VILA LÂNGARO,1187
88749,100,ENSINO FUNDAMENTAL INCOMPLETO,909,Movimento Democrático Brasileiro,VILA LÂNGARO,1290
88749,100,ENSINO FUNDAMENTAL INCOMPLETO,909,PROGRESSISTAS,VILA LÂNGARO,749
88749,100,ENSINO MÉDIO COMPLETO,369,PROGRESSISTAS,VILA LÂNGARO,741
88749,100,ENSINO MÉDIO COMPLETO,369,Movimento Democrático Brasileiro,VILA LÂNGARO,1187
88749,100,ENSINO MÉDIO COMPLETO,369,Movimento Democrático Brasileiro,VILA LÂNGARO,1290
88749,100,ENSINO MÉDIO COMPLETO,369,PROGRESSISTAS,VILA LÂNGARO,749
88749,100,ENSINO MÉDIO INCOMPLETO,232,PROGRESSISTAS,VILA LÂNGARO,741
88749,100,ENSINO MÉDIO INCOMPLETO,232,Movimento Democrático Brasileiro,VILA LÂNGARO,1187
88749,100,ENSINO MÉDIO INCOMPLETO,232,Movimento Democrático Brasileiro,VILA LÂNGARO,1290
88749,100,ENSINO MÉDIO INCOMPLETO,232,PROGRESSISTAS,VILA LÂNGARO,749
88749,100,LÊ E ESCREVE,161,PROGRESSISTAS,VILA LÂNGARO,741
88749,100,LÊ E ESCREVE,161,Movimento Democrático Brasileiro,VILA LÂNGARO,1187
88749,100,LÊ E ESCREVE,161,Movimento Democrático Brasileiro,VILA LÂNGARO,1290
88749,100,LÊ E ESCREVE,161,PROGRESSISTAS,VILA LÂNGARO,749
88749,100,SUPERIOR COMPLETO,196,PROGRESSISTAS,VILA LÂNGARO,741
88749,100,SUPERIOR COMPLETO,196,Movimento Democrático Brasileiro,VILA LÂNGARO,1187
88749,100,SUPERIOR COMPLETO,196,Movimento Democrático Brasileiro,VILA LÂNGARO,1290
88749,100,SUPERIOR COMPLETO,196,PROGRESSISTAS,VILA LÂNGARO,749
88749,100,SUPERIOR INCOMPLETO,113,PROGRESSISTAS,VILA LÂNGARO,741
88749,100,SUPERIOR INCOMPLETO,113,Movimento Democrático Brasileiro,VILA LÂNGARO,1187
88749,100,SUPERIOR INCOMPLETO,113,Movimento Democrático Brasileiro,VILA LÂNGARO,1290
88749,100,SUPERIOR INCOMPLETO,113,PROGRESSISTAS,VILA LÂNGARO,749
88757,103,ANALFABETO,146,Democratas,SÃO JOSÉ DO OURO,222
88757,103,ANALFABETO,146,Partido dos Trabalhadores,SÃO JOSÉ DO OURO,404
88757,103,ANALFABETO,146,Partido da Social Democracia Brasileira,SÃO JOSÉ DO OURO,259
88757,103,ANALFABETO,146,Partido Democrático Trabalhista,SÃO JOSÉ DO OURO,477
88757,103,ANALFABETO,146,Movimento Democrático Brasileiro,SÃO JOSÉ DO OURO,3409
88757,103,ANALFABETO,146,Partido Trabalhista Brasileiro,SÃO JOSÉ DO OURO,502
88757,103,ANALFABETO,146,Movimento Democrático Brasileiro,SÃO JOSÉ DO OURO,1216
88757,103,ANALFABETO,146,Partido Socialista Brasileiro,SÃO JOSÉ DO OURO,201
88757,103,ANALFABETO,146,Partido Democrático Trabalhista,SÃO JOSÉ DO OURO,1172
88757,103,ANALFABETO,146,Partido Liberal,SÃO JOSÉ DO OURO,583
88757,103,ANALFABETO,146,PROGRESSISTAS,SÃO JOSÉ DO OURO,970
88757,103,ENSINO FUNDAMENTAL COMPLETO,395,Democratas,SÃO JOSÉ DO OURO,222
88757,103,ENSINO FUNDAMENTAL COMPLETO,395,Partido dos Trabalhadores,SÃO JOSÉ DO OURO,404
88757,103,ENSINO FUNDAMENTAL COMPLETO,395,Partido da Social Democracia Brasileira,SÃO JOSÉ DO OURO,259
88757,103,ENSINO FUNDAMENTAL COMPLETO,395,Partido Democrático Trabalhista,SÃO JOSÉ DO OURO,477
88757,103,ENSINO FUNDAMENTAL COMPLETO,395,Movimento Democrático Brasileiro,SÃO JOSÉ DO OURO,3409
88757,103,ENSINO FUNDAMENTAL COMPLETO,395,Partido Trabalhista Brasileiro,SÃO JOSÉ DO OURO,502
88757,103,ENSINO FUNDAMENTAL COMPLETO,395,Movimento Democrático Brasileiro,SÃO JOSÉ DO OURO,1216
88757,103,ENSINO FUNDAMENTAL COMPLETO,395,Partido Socialista Brasileiro,SÃO JOSÉ DO OURO,201
88757,103,ENSINO FUNDAMENTAL COMPLETO,395,Partido Democrático Trabalhista,SÃO JOSÉ DO OURO,1172
88757,103,ENSINO FUNDAMENTAL COMPLETO,395,Partido Liberal,SÃO JOSÉ DO OURO,583
88757,103,ENSINO FUNDAMENTAL COMPLETO,395,PROGRESSISTAS,SÃO JOSÉ DO OURO,970
88757,103,ENSINO FUNDAMENTAL INCOMPLETO,2016,Democratas,SÃO JOSÉ DO OURO,222
88757,103,ENSINO FUNDAMENTAL INCOMPLETO,2016,Partido dos Trabalhadores,SÃO JOSÉ DO OURO,404
88757,103,ENSINO FUNDAMENTAL INCOMPLETO,2016,Partido da Social Democracia Brasileira,SÃO JOSÉ DO OURO,259
88757,103,ENSINO FUNDAMENTAL INCOMPLETO,2016,Partido Democrático Trabalhista,SÃO JOSÉ DO OURO,477
88757,103,ENSINO FUNDAMENTAL INCOMPLETO,2016,Movimento Democrático Brasileiro,SÃO JOSÉ DO OURO,3409
88757,103,ENSINO FUNDAMENTAL INCOMPLETO,2016,Partido Trabalhista Brasileiro,SÃO JOSÉ DO OURO,502
88757,103,ENSINO FUNDAMENTAL INCOMPLETO,2016,Movimento Democrático Brasileiro,SÃO JOSÉ DO OURO,1216
88757,103,ENSINO FUNDAMENTAL INCOMPLETO,2016,Partido Socialista Brasileiro,SÃO JOSÉ DO OURO,201
88757,103,ENSINO FUNDAMENTAL INCOMPLETO,2016,Partido Democrático Trabalhista,SÃO JOSÉ DO OURO,1172
88757,103,ENSINO FUNDAMENTAL INCOMPLETO,2016,Partido Liberal,SÃO JOSÉ DO OURO,583
88757,103,ENSINO FUNDAMENTAL INCOMPLETO,2016,PROGRESSISTAS,SÃO JOSÉ DO OURO,970
88757,103,ENSINO MÉDIO COMPLETO,1333,Democratas,SÃO JOSÉ DO OURO,222
88757,103,ENSINO MÉDIO COMPLETO,1333,Partido dos Trabalhadores,SÃO JOSÉ DO OURO,404
88757,103,ENSINO MÉDIO COMPLETO,1333,Partido da Social Democracia Brasileira,SÃO JOSÉ DO OURO,259
88757,103,ENSINO MÉDIO COMPLETO,1333,Partido Democrático Trabalhista,SÃO JOSÉ DO OURO,477
88757,103,ENSINO MÉDIO COMPLETO,1333,Movimento Democrático Brasileiro,SÃO JOSÉ DO OURO,3409
88757,103,ENSINO MÉDIO COMPLETO,1333,Partido Trabalhista Brasileiro,SÃO JOSÉ DO OURO,502
88757,103,ENSINO MÉDIO COMPLETO,1333,Movimento Democrático Brasileiro,SÃO JOSÉ DO OURO,1216
88757,103,ENSINO MÉDIO COMPLETO,1333,Partido Socialista Brasileiro,SÃO JOSÉ DO OURO,201
88757,103,ENSINO MÉDIO COMPLETO,1333,Partido Democrático Trabalhista,SÃO JOSÉ DO OURO,1172
88757,103,ENSINO MÉDIO COMPLETO,1333,Partido Liberal,SÃO JOSÉ DO OURO,583
88757,103,ENSINO MÉDIO COMPLETO,1333,PROGRESSISTAS,SÃO JOSÉ DO OURO,970
88757,103,ENSINO MÉDIO INCOMPLETO,595,Democratas,SÃO JOSÉ DO OURO,222
88757,103,ENSINO MÉDIO INCOMPLETO,595,Partido dos Trabalhadores,SÃO JOSÉ DO OURO,404
88757,103,ENSINO MÉDIO INCOMPLETO,595,Partido da Social Democracia Brasileira,SÃO JOSÉ DO OURO,259
88757,103,ENSINO MÉDIO INCOMPLETO,595,Partido Democrático Trabalhista,SÃO JOSÉ DO OURO,477
88757,103,ENSINO MÉDIO INCOMPLETO,595,Movimento Democrático Brasileiro,SÃO JOSÉ DO OURO,3409
88757,103,ENSINO MÉDIO INCOMPLETO,595,Partido Trabalhista Brasileiro,SÃO JOSÉ DO OURO,502
88757,103,ENSINO MÉDIO INCOMPLETO,595,Movimento Democrático Brasileiro,SÃO JOSÉ DO OURO,1216
88757,103,ENSINO MÉDIO INCOMPLETO,595,Partido Socialista Brasileiro,SÃO JOSÉ DO OURO,201
88757,103,ENSINO MÉDIO INCOMPLETO,595,Partido Democrático Trabalhista,SÃO JOSÉ DO OURO,1172
88757,103,ENSINO MÉDIO INCOMPLETO,595,Partido Liberal,SÃO JOSÉ DO OURO,583
88757,103,ENSINO MÉDIO INCOMPLETO,595,PROGRESSISTAS,SÃO JOSÉ DO OURO,970
88757,103,LÊ E ESCREVE,231,Democratas,SÃO JOSÉ DO OURO,222
88757,103,LÊ E ESCREVE,231,Partido dos Trabalhadores,SÃO JOSÉ DO OURO,404
88757,103,LÊ E ESCREVE,231,Partido da Social Democracia Brasileira,SÃO JOSÉ DO OURO,259
88757,103,LÊ E ESCREVE,231,Partido Democrático Trabalhista,SÃO JOSÉ DO OURO,477
88757,103,LÊ E ESCREVE,231,Movimento Democrático Brasileiro,SÃO JOSÉ DO OURO,3409
88757,103,LÊ E ESCREVE,231,Partido Trabalhista Brasileiro,SÃO JOSÉ DO OURO,502
88757,103,LÊ E ESCREVE,231,Movimento Democrático Brasileiro,SÃO JOSÉ DO OURO,1216
88757,103,LÊ E ESCREVE,231,Partido Socialista Brasileiro,SÃO JOSÉ DO OURO,201
88757,103,LÊ E ESCREVE,231,Partido Democrático Trabalhista,SÃO JOSÉ DO OURO,1172
88757,103,LÊ E ESCREVE,231,Partido Liberal,SÃO JOSÉ DO OURO,583
88757,103,LÊ E ESCREVE,231,PROGRESSISTAS,SÃO JOSÉ DO OURO,970
88757,103,SUPERIOR COMPLETO,692,Democratas,SÃO JOSÉ DO OURO,222
88757,103,SUPERIOR COMPLETO,692,Partido dos Trabalhadores,SÃO JOSÉ DO OURO,404
88757,103,SUPERIOR COMPLETO,692,Partido da Social Democracia Brasileira,SÃO JOSÉ DO OURO,259
88757,103,SUPERIOR COMPLETO,692,Partido Democrático Trabalhista,SÃO JOSÉ DO OURO,477
88757,103,SUPERIOR COMPLETO,692,Movimento Democrático Brasileiro,SÃO JOSÉ DO OURO,3409
88757,103,SUPERIOR COMPLETO,692,Partido Trabalhista Brasileiro,SÃO JOSÉ DO OURO,502
88757,103,SUPERIOR COMPLETO,692,Movimento Democrático Brasileiro,SÃO JOSÉ DO OURO,1216
88757,103,SUPERIOR COMPLETO,692,Partido Socialista Brasileiro,SÃO JOSÉ DO OURO,201
88757,103,SUPERIOR COMPLETO,692,Partido Democrático Trabalhista,SÃO JOSÉ DO OURO,1172
88757,103,SUPERIOR COMPLETO,692,Partido Liberal,SÃO JOSÉ DO OURO,583
88757,103,SUPERIOR COMPLETO,692,PROGRESSISTAS,SÃO JOSÉ DO OURO,970
88757,103,SUPERIOR INCOMPLETO,277,Democratas,SÃO JOSÉ DO OURO,222
88757,103,SUPERIOR INCOMPLETO,277,Partido dos Trabalhadores,SÃO JOSÉ DO OURO,404
88757,103,SUPERIOR INCOMPLETO,277,Partido da Social Democracia Brasileira,SÃO JOSÉ DO OURO,259
88757,103,SUPERIOR INCOMPLETO,277,Partido Democrático Trabalhista,SÃO JOSÉ DO OURO,477
88757,103,SUPERIOR INCOMPLETO,277,Movimento Democrático Brasileiro,SÃO JOSÉ DO OURO,3409
88757,103,SUPERIOR INCOMPLETO,277,Partido Trabalhista Brasileiro,SÃO JOSÉ DO OURO,502
88757,103,SUPERIOR INCOMPLETO,277,Movimento Democrático Brasileiro,SÃO JOSÉ DO OURO,1216
88757,103,SUPERIOR INCOMPLETO,277,Partido Socialista Brasileiro,SÃO JOSÉ DO OURO,201
88757,103,SUPERIOR INCOMPLETO,277,Partido Democrático Trabalhista,SÃO JOSÉ DO OURO,1172
88757,103,SUPERIOR INCOMPLETO,277,Partido Liberal,SÃO JOSÉ DO OURO,583
88757,103,SUPERIOR INCOMPLETO,277,PROGRESSISTAS,SÃO JOSÉ DO OURO,970
88765,127,ANALFABETO,99,Partido Democrático Trabalhista,SENADOR SALGADO FILHO,871
88765,127,ANALFABETO,99,Partido da Social Democracia Brasileira,SENADOR SALGADO FILHO,400
88765,127,ANALFABETO,99,Partido Democrático Trabalhista,SENADOR SALGADO FILHO,1091
88765,127,ANALFABETO,99,PROGRESSISTAS,SENADOR SALGADO FILHO,924
88765,127,ANALFABETO,99,Partido da Social Democracia Brasileira,SENADOR SALGADO FILHO,1268
88765,127,ANALFABETO,99,Movimento Democrático Brasileiro,SENADOR SALGADO FILHO,251
88765,127,ENSINO FUNDAMENTAL COMPLETO,231,Partido Democrático Trabalhista,SENADOR SALGADO FILHO,871
88765,127,ENSINO FUNDAMENTAL COMPLETO,231,Partido da Social Democracia Brasileira,SENADOR SALGADO FILHO,400
88765,127,ENSINO FUNDAMENTAL COMPLETO,231,Partido Democrático Trabalhista,SENADOR SALGADO FILHO,1091
88765,127,ENSINO FUNDAMENTAL COMPLETO,231,PROGRESSISTAS,SENADOR SALGADO FILHO,924
88765,127,ENSINO FUNDAMENTAL COMPLETO,231,Partido da Social Democracia Brasileira,SENADOR SALGADO FILHO,1268
88765,127,ENSINO FUNDAMENTAL COMPLETO,231,Movimento Democrático Brasileiro,SENADOR SALGADO FILHO,251
88765,127,ENSINO FUNDAMENTAL INCOMPLETO,1114,Partido Democrático Trabalhista,SENADOR SALGADO FILHO,871
88765,127,ENSINO FUNDAMENTAL INCOMPLETO,1114,Partido da Social Democracia Brasileira,SENADOR SALGADO FILHO,400
88765,127,ENSINO FUNDAMENTAL INCOMPLETO,1114,Partido Democrático Trabalhista,SENADOR SALGADO FILHO,1091
88765,127,ENSINO FUNDAMENTAL INCOMPLETO,1114,PROGRESSISTAS,SENADOR SALGADO FILHO,924
88765,127,ENSINO FUNDAMENTAL INCOMPLETO,1114,Partido da Social Democracia Brasileira,SENADOR SALGADO FILHO,1268
88765,127,ENSINO FUNDAMENTAL INCOMPLETO,1114,Movimento Democrático Brasileiro,SENADOR SALGADO FILHO,251
88765,127,ENSINO MÉDIO COMPLETO,545,Partido Democrático Trabalhista,SENADOR SALGADO FILHO,871
88765,127,ENSINO MÉDIO COMPLETO,545,Partido da Social Democracia Brasileira,SENADOR SALGADO FILHO,400
88765,127,ENSINO MÉDIO COMPLETO,545,Partido Democrático Trabalhista,SENADOR SALGADO FILHO,1091
88765,127,ENSINO MÉDIO COMPLETO,545,PROGRESSISTAS,SENADOR SALGADO FILHO,924
88765,127,ENSINO MÉDIO COMPLETO,545,Partido da Social Democracia Brasileira,SENADOR SALGADO FILHO,1268
88765,127,ENSINO MÉDIO COMPLETO,545,Movimento Democrático Brasileiro,SENADOR SALGADO FILHO,251
88765,127,ENSINO MÉDIO INCOMPLETO,297,Partido Democrático Trabalhista,SENADOR SALGADO FILHO,871
88765,127,ENSINO MÉDIO INCOMPLETO,297,Partido da Social Democracia Brasileira,SENADOR SALGADO FILHO,400
88765,127,ENSINO MÉDIO INCOMPLETO,297,Partido Democrático Trabalhista,SENADOR SALGADO FILHO,1091
88765,127,ENSINO MÉDIO INCOMPLETO,297,PROGRESSISTAS,SENADOR SALGADO FILHO,924
88765,127,ENSINO MÉDIO INCOMPLETO,297,Partido da Social Democracia Brasileira,SENADOR SALGADO FILHO,1268
88765,127,ENSINO MÉDIO INCOMPLETO,297,Movimento Democrático Brasileiro,SENADOR SALGADO FILHO,251
88765,127,LÊ E ESCREVE,124,Partido Democrático Trabalhista,SENADOR SALGADO FILHO,871
88765,127,LÊ E ESCREVE,124,Partido da Social Democracia Brasileira,SENADOR SALGADO FILHO,400
88765,127,LÊ E ESCREVE,124,Partido Democrático Trabalhista,SENADOR SALGADO FILHO,1091
88765,127,LÊ E ESCREVE,124,PROGRESSISTAS,SENADOR SALGADO FILHO,924
88765,127,LÊ E ESCREVE,124,Partido da Social Democracia Brasileira,SENADOR SALGADO FILHO,1268
88765,127,LÊ E ESCREVE,124,Movimento Democrático Brasileiro,SENADOR SALGADO FILHO,251
88765,127,SUPERIOR COMPLETO,117,Partido Democrático Trabalhista,SENADOR SALGADO FILHO,871
88765,127,SUPERIOR COMPLETO,117,Partido da Social Democracia Brasileira,SENADOR SALGADO FILHO,400
88765,127,SUPERIOR COMPLETO,117,Partido Democrático Trabalhista,SENADOR SALGADO FILHO,1091
88765,127,SUPERIOR COMPLETO,117,PROGRESSISTAS,SENADOR SALGADO FILHO,924
88765,127,SUPERIOR COMPLETO,117,Partido da Social Democracia Brasileira,SENADOR SALGADO FILHO,1268
88765,127,SUPERIOR COMPLETO,117,Movimento Democrático Brasileiro,SENADOR SALGADO FILHO,251
88765,127,SUPERIOR INCOMPLETO,92,Partido Democrático Trabalhista,SENADOR SALGADO FILHO,871
88765,127,SUPERIOR INCOMPLETO,92,Partido da Social Democracia Brasileira,SENADOR SALGADO FILHO,400
88765,127,SUPERIOR INCOMPLETO,92,Partido Democrático Trabalhista,SENADOR SALGADO FILHO,1091
88765,127,SUPERIOR INCOMPLETO,92,PROGRESSISTAS,SENADOR SALGADO FILHO,924
88765,127,SUPERIOR INCOMPLETO,92,Partido da Social Democracia Brasileira,SENADOR SALGADO FILHO,1268
88765,127,SUPERIOR INCOMPLETO,92,Movimento Democrático Brasileiro,SENADOR SALGADO FILHO,251
88773,51,ANALFABETO,2028,Movimento Democrático Brasileiro,SÃO LEOPOLDO,3656
88773,51,ANALFABETO,2028,Democratas,SÃO LEOPOLDO,3814
88773,51,ANALFABETO,2028,Partido dos Trabalhadores,SÃO LEOPOLDO,24626
88773,51,ANALFABETO,2028,Partido Renovador Trabalhista Brasileiro,SÃO LEOPOLDO,152
88773,51,ANALFABETO,2028,Partido Social Democrático,SÃO LEOPOLDO,2666
88773,51,ANALFABETO,2028,Cidadania,SÃO LEOPOLDO,3801
88773,51,ANALFABETO,2028,Partido Social Liberal,SÃO LEOPOLDO,982
88773,51,ANALFABETO,2028,Partido Comunista do Brasil,SÃO LEOPOLDO,1164
88773,51,ANALFABETO,2028,Partido Socialismo e Liberdade,SÃO LEOPOLDO,491
88773,51,ANALFABETO,2028,Partido dos Trabalhadores,SÃO LEOPOLDO,9087
88773,51,ANALFABETO,2028,Democratas,SÃO LEOPOLDO,15265
88773,51,ANALFABETO,2028,Partido Socialista Brasileiro,SÃO LEOPOLDO,5327
